Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2020/1/1,00:00:0,52.17366351730465,4.462028729153172,0,-1,0,fake,-1,1
2020/1/1,00:00:1,52.17366444166663,4.462040696010167,0,-1,0,fake,-1,1
2020/1/1,00:00:2,52.173665366028615,4.462052662867162,0,-1,0,fake,-1,1
2020/1/1,00:00:3,52.1736662903906,4.462064629724157,0,-1,0,fake,-1,1
2020/1/1,00:00:4,52.173667214752584,4.462076596581152,0,-1,0,fake,-1,1
2020/1/1,00:00:5,52.17366813911457,4.462088563438147,0,-1,0,fake,-1,1
2020/1/1,00:00:6,52.17366906347655,4.462100530295143,0,-1,0,fake,-1,1
2020/1/1,00:00:7,52.17366998783854,4.462112497152138,0,-1,0,fake,-1,1
2020/1/1,00:00:8,52.173670912200514,4.4621244640091335,0,-1,0,fake,-1,1
2020/1/1,00:00:9,52.1736718365625,4.462136430866129,0,-1,0,fake,-1,1
2020/1/1,00:00:10,52.17367276092448,4.462148397723124,0,-1,0,fake,-1,1
2020/1/1,00:00:11,52.17367368528647,4.462160364580119,0,-1,0,fake,-1,1
2020/1/1,00:00:12,52.17367460964845,4.462172331437115,0,-1,0,fake,-1,1
2020/1/1,00:00:13,52.173675534010435,4.46218429829411,0,-1,0,fake,-1,1
2020/1/1,00:00:14,52.17367645837242,4.462196265151105,0,-1,0,fake,-1,1
2020/1/1,00:00:15,52.173677382734404,4.4622082320081,0,-1,0,fake,-1,1
2020/1/1,00:00:16,52.17367830709639,4.462220198865095,0,-1,0,fake,-1,1
2020/1/1,00:00:17,52.173686253147956,4.462221280364256,0,-1,0,fake,-1,1
2020/1/1,00:00:18,52.173694199199524,4.462222361863416,0,-1,0,fake,-1,1
2020/1/1,00:00:19,52.1737021452511,4.462223443362577,0,-1,0,fake,-1,1
2020/1/1,00:00:20,52.17371009130267,4.462224524861737,0,-1,0,fake,-1,1
2020/1/1,00:00:21,52.173718037354234,4.462225606360897,0,-1,0,fake,-1,1
2020/1/1,00:00:22,52.17372598340581,4.462226687860057,0,-1,0,fake,-1,1
2020/1/1,00:00:23,52.17373392945738,4.462227769359218,0,-1,0,fake,-1,1
2020/1/1,00:00:24,52.173741875508945,4.462228850858378,0,-1,0,fake,-1,1
2020/1/1,00:00:25,52.17374982156052,4.4622299323575385,0,-1,0,fake,-1,1
2020/1/1,00:00:26,52.17375776761209,4.462231013856699,0,-1,0,fake,-1,1
2020/1/1,00:00:27,52.173765713663656,4.4622320953558585,0,-1,0,fake,-1,1
2020/1/1,00:00:28,52.17377365971523,4.462233176855019,0,-1,0,fake,-1,1
2020/1/1,00:00:29,52.1737816057668,4.462234258354179,0,-1,0,fake,-1,1
